Customer_id,Account_balance,Transaction_amt,Reported_amount,Currency,Country,TransactionDate,Transaction_remarks,Risk_Score
1460,41721,450,450,INR,IN,2025-03-16,Own century radio decision ever interesting.,0
1461,56016,1823,1823,INR,IN,2025-03-02,,0
1462,-3024,3147,3147,EUR,FR,2025-03-22,Sure market memory.,2
1463,20481,2988,2988,GBP,UK,2025-03-05,,0
1464,51613,1149,1149,USD,US,2025-03-07,,0
1465,56226,663,663,EUR,FR,2025-02-26,,0
1466,26192,1729,1729,USD,US,2025-03-01,News south list large.,0
1467,94605,3554,3554,USD,US,2025-03-04,,0
1468,94260,436,436,USD,US,2025-02-24,,0
1469,19775,4271,4271,EUR,FR,2025-03-08,,0
1470,95089,4800,4800,EUR,DE,2025-03-17,,0
1471,35344,1315,1315,INR,IN,2025-02-25,,0
1472,75099,1280,1280,INR,FR,2025-03-17,,0
1473,2351,927,927,GBP,UK,2025-03-22,,0
1474,38101,2559,2559,EUR,DE,2025-03-13,,0
1475,1774,534,534,EUR,DE,2025-03-17,History forget road though change.,0
1476,97705,551,551,USD,US,2025-03-01,,0
1477,11350,483,483,INR,DE,2025-03-21,Dream Mrs any movie sell draw.,0
1478,64993,4542,4542,GBP,UK,2025-03-21,,0
1479,24692,443,443,USD,US,2025-03-19,,0
1480,53946,1097,1097,INR,DE,2025-03-20,,0
1481,23203,624,624,USD,US,2025-03-17,,0
1482,-1295,4342,4342,EUR,FR,2025-02-28,,2
1483,61982,721,721,INR,IN,2025-02-23,,0
1484,9984,2038,2038,USD,US,2025-03-13,Person role reason.,0
1485,7958,2466,2466,EUR,FR,2025-02-26,Last buy never almost.,0
1486,11072,2848,2848,INR,IN,2025-03-04,Go necessary chance hour.,0
1487,723,1873,1873,USD,US,2025-03-07,,1
1488,2694,3090,3090,INR,IN,2025-03-07,Design describe move table act away ever whose.,1
1489,71892,1617,1617,EUR,FR,2025-02-28,,0
1490,17982,1669,1669,USD,US,2025-03-10,,0
1491,-5387,286,286,USD,US,2025-03-19,,2
1492,71687,3320,3320,INR,IN,2025-03-04,,0
1493,54792,2118,2118,EUR,FR,2025-03-07,,0
1494,83235,451,451,INR,IN,2025-03-22,,0
1495,18224,3453,3453,INR,IN,2025-03-13,,0
1496,65078,4873,4873,INR,IN,2025-03-08,,0
1497,-3460,412,412,GBP,UK,2025-03-16,,2
1498,36789,1642,1642,INR,IN,2025-03-04,,0
1499,62218,4702,4702,EUR,FR,2025-02-22,,0
1500,84129,4367,4367,GBP,UK,2025-02-28,,0
1501,-9589,1502,1502,USD,US,2025-03-06,,2
1502,69560,15,15,EUR,DE,2025-03-08,,0
1503,44155,4097,4097,GBP,UK,2025-02-28,Beyond subject opportunity matter father.,0
1504,20532,2886,2886,EUR,UK,2025-03-16,,0
1505,42002,2869,2869,USD,DE,2025-03-08,,0
1506,72737,4475,4475,EUR,DE,2025-03-04,,0
1507,-4674,424,613,GBP,UK,2025-03-18,,3
1508,13562,3041,3041,GBP,UK,2025-03-08,,0
1509,99596,2775,2775,USD,US,2025-02-22,,0
1510,-619,5000,5000,USD,US,2025-03-18,,2
1511,98692,2465,2465,GBP,UK,2025-03-10,,0
1512,8494,641,641,EUR,FR,2025-02-22,,0
1513,65992,1343,1171,EUR,FR,2025-03-17,,1
1514,37090,1149,1149,USD,US,2025-03-18,,0
1515,43567,2063,2063,EUR,DE,2025-02-26,Bit relationship field individual red history fine should.,0
1516,98682,3232,3430,EUR,FR,2025-03-13,,1
1517,17449,516,516,USD,US,2025-03-08,,0
1518,73908,1489,1489,EUR,DE,2025-02-27,Draw point experience special rock clearly.,0
1519,58937,3078,3078,USD,US,2025-03-11,Team evidence bank person.,0
1520,99432,4370,4370,EUR,DE,2025-03-02,,0
1521,61682,1433,1433,GBP,UK,2025-03-10,,0
1522,8524,2067,2067,EUR,DE,2025-03-15,,0
1523,65860,2811,2811,USD,IN,2025-03-17,,0
1524,34032,4576,4576,USD,US,2025-03-10,,0
1525,7656,4676,4676,EUR,FR,2025-03-09,,0
1526,-3467,3261,3261,EUR,FR,2025-03-23,How drop make.,2
1527,17433,1990,1990,EUR,DE,2025-03-08,,0
1528,25817,3318,3318,INR,IN,2025-02-23,,0
1529,19791,4196,4196,USD,US,2025-02-24,Politics ago use successful street benefit.,0
1530,59372,2117,2117,EUR,FR,2025-02-28,,0
1531,68261,248,248,USD,US,2025-03-19,,0
1532,53361,3964,3964,INR,IN,2025-03-22,,0
1533,44051,919,919,EUR,DE,2025-03-02,,0
1534,14435,2557,2443,EUR,DE,2025-03-16,Hot maybe include.,1
1535,11265,1419,1419,EUR,FR,2025-03-19,,0
1536,49210,1235,1235,USD,US,2025-03-03,,0
1537,88865,1528,1528,EUR,FR,2025-03-11,,0
1538,95252,330,330,USD,UK,2025-03-14,,0
1539,67367,4009,4009,EUR,FR,2025-03-02,,0
1540,69612,2923,2923,INR,IN,2025-03-17,,0
1541,54000,2864,2864,INR,IN,2025-03-14,Hot rest do bar.,0
1542,11989,702,702,GBP,UK,2025-03-22,You significant find star recognize unit choose.,0
1543,18765,3332,3332,GBP,UK,2025-03-21,,0
1544,86213,1790,1790,GBP,IN,2025-02-22,Important behavior writer Mr conference.,0
1545,82979,4228,4228,GBP,DE,2025-03-09,,0
1546,9730,3802,3802,GBP,IN,2025-03-13,,0
1547,93681,852,852,GBP,UK,2025-03-03,,0
1548,-4773,3426,3356,INR,IN,2025-03-06,,3
1549,71817,4739,4739,USD,US,2025-03-06,,0
1550,56071,2827,2827,USD,US,2025-03-23,Get budget understand finish far.,0
1551,92646,1882,1882,USD,US,2025-03-09,,0
1552,63827,2846,2846,EUR,DE,2025-03-15,Remember suffer exactly simple reach.,0
1553,67006,1317,1317,EUR,FR,2025-02-28,Possible team capital view people movie.,0
1554,25015,2074,2074,EUR,DE,2025-03-20,Indeed doctor trouble shoulder.,0
1555,68053,2457,2457,GBP,UK,2025-03-11,Hot player sea economic partner.,0
1556,-3535,522,522,USD,US,2025-02-24,Authority hope position.,2
1557,37139,3323,3323,EUR,FR,2025-03-23,,0
1558,96481,2985,2985,USD,US,2025-03-02,Write computer mother hot always this sound happy.,0
1559,57013,1125,1125,EUR,DE,2025-03-05,,0
1560,13567,4815,4815,EUR,FR,2025-03-01,,0
1561,40954,2328,2328,GBP,UK,2025-03-23,Far bank current none those themselves all.,0
1562,88914,3294,3294,EUR,DE,2025-03-10,,0
1563,61628,1481,1481,INR,DE,2025-03-13,Decide should among parent.,0
1564,23423,1504,1504,USD,US,2025-02-24,Near agent as behavior federal hour.,0
1565,73260,1457,1457,USD,US,2025-03-04,Modern theory kid around relate born hear bill.,0
1566,77908,4227,4227,INR,IN,2025-03-17,,0
1567,23665,1918,1918,INR,US,2025-03-01,,0
1568,62907,4118,4118,USD,US,2025-03-06,,0
1569,2934,1072,1072,GBP,FR,2025-02-25,,0
1570,54141,1737,1737,EUR,DE,2025-02-26,,0
1571,39303,1629,1629,EUR,FR,2025-03-20,,0
1572,19431,1611,1611,USD,US,2025-03-07,,0
1573,12817,607,607,INR,DE,2025-03-05,,0
1574,5366,1654,1654,EUR,UK,2025-02-27,,0
1575,71818,1974,1885,INR,IN,2025-02-23,,1
1576,63338,239,239,EUR,FR,2025-02-28,,0
1577,31271,4934,4934,EUR,FR,2025-03-22,,0
1578,98921,1117,1117,EUR,FR,2025-02-26,,0
1579,67347,253,253,EUR,DE,2025-03-17,,0
1580,96280,3336,3336,GBP,UK,2025-03-04,,0
1581,58277,4552,4552,EUR,FR,2025-02-25,,0
1582,8966,1953,1953,EUR,DE,2025-03-06,,0
1583,88606,27,27,GBP,UK,2025-02-27,American there apply just wish.,0
1584,19222,3776,3776,USD,US,2025-03-02,,0
1585,-3996,4955,5005,GBP,UK,2025-02-27,,3
1586,-1039,755,755,EUR,FR,2025-03-06,Material about activity hotel.,2
1587,15614,2513,2513,GBP,UK,2025-03-05,Along protect trouble home.,0
1588,80300,3846,3846,EUR,DE,2025-03-11,,0
1589,12082,935,935,EUR,FR,2025-03-01,,0
1590,83027,3653,3653,EUR,DE,2025-02-22,,0
1591,10193,2154,2154,USD,US,2025-03-17,,0
1592,89050,793,793,INR,IN,2025-02-27,,0
1593,12590,1439,1459,EUR,DE,2025-03-18,,1
1594,51206,3213,3213,EUR,IN,2025-02-24,Office concern market.,0
1595,22805,857,857,GBP,UK,2025-03-22,,0
1596,52832,4663,4663,USD,US,2025-03-20,,0
1597,56255,3438,3438,GBP,UK,2025-03-21,,0
1598,58860,504,504,GBP,UK,2025-03-17,,0
1599,45443,2695,2695,EUR,FR,2025-03-05,,0
1600,17649,3953,3953,GBP,UK,2025-03-08,Computer inside knowledge.,0
1601,24905,470,470,USD,US,2025-03-08,,0
1602,316,616,616,GBP,UK,2025-02-27,,1
1603,36517,645,729,USD,US,2025-03-20,,1
1604,14870,3029,3029,INR,US,2025-03-19,Upon peace table maintain.,0
1605,88572,4390,4390,GBP,UK,2025-03-21,Say choice experience similar police design fund.,0
1606,74825,3323,3323,GBP,UK,2025-02-25,,0
1607,68675,2434,2434,EUR,FR,2025-03-07,,0
1608,35111,3456,3456,INR,IN,2025-03-21,,0
1609,26675,405,405,GBP,UK,2025-03-22,,0
1610,1877,598,598,INR,IN,2025-03-01,,0
1611,46679,3374,3374,EUR,FR,2025-03-20,,0
1612,86913,2664,2664,INR,UK,2025-03-11,,0
1613,68880,259,259,GBP,UK,2025-02-27,,0
1614,-162,1589,1589,EUR,FR,2025-03-12,Forward agree charge.,2
1615,33064,1970,1970,INR,IN,2025-02-23,,0
1616,27098,2682,2682,EUR,FR,2025-03-23,,0
1617,9776,3386,3386,USD,US,2025-02-23,,0
1618,46201,1491,1491,EUR,DE,2025-03-16,,0
1619,95324,3414,3414,EUR,FR,2025-03-23,Occur Congress general door rise.,0
1620,38808,1381,1381,INR,IN,2025-03-18,Budget culture woman customer inside fire future order.,0
1621,-2452,713,713,GBP,UK,2025-03-15,Some worker hot career around continue pay.,2
1622,36046,1953,1953,GBP,DE,2025-03-07,Attorney know cost approach international our difficult address.,0
1623,83305,453,453,INR,IN,2025-03-17,Hundred sister environmental imagine talk.,0
1624,74387,1736,1736,USD,UK,2025-03-10,,0
1625,-581,4706,4706,GBP,UK,2025-03-12,,2
1626,52316,1026,1026,EUR,DE,2025-02-23,,0
1627,95379,73,73,GBP,UK,2025-03-21,,0
1628,24261,3232,3232,GBP,UK,2025-03-20,Market buy ready east effort forward talk.,0
1629,35570,711,659,EUR,FR,2025-03-08,,1
1630,54631,2978,2978,INR,IN,2025-03-02,,0
1631,28886,270,270,GBP,DE,2025-03-20,,0
1632,68576,2853,2853,INR,IN,2025-02-26,,0
1633,2130,2095,2095,EUR,DE,2025-02-28,,0
1634,74593,1752,1752,EUR,FR,2025-03-04,,0
1635,21512,464,464,EUR,DE,2025-03-09,Number rather everything must kitchen.,0
1636,33166,3546,3546,EUR,FR,2025-02-22,,0
1637,13864,2566,2566,INR,IN,2025-03-02,Choose provide sit sure avoid possible.,0
1638,77201,4732,4732,USD,US,2025-03-23,,0
1639,7301,4511,4511,USD,US,2025-03-17,,0
1640,32691,2162,2162,EUR,FR,2025-03-20,Something eye also financial adult citizen of.,0
1641,-2076,4681,4681,USD,US,2025-02-26,,2
1642,56200,2079,2079,USD,US,2025-03-02,Fill station together century.,0
1643,23856,4675,4675,USD,US,2025-02-27,,0
1644,91625,2067,2067,EUR,FR,2025-02-23,,0
1645,59620,3256,3256,USD,UK,2025-03-10,,0
1646,95270,1262,1388,GBP,FR,2025-03-13,,1
1647,9028,1434,1434,INR,IN,2025-03-04,,0
1648,95381,381,381,EUR,DE,2025-03-10,Occur relationship I wide.,0
1649,-2656,1888,1888,GBP,UK,2025-03-21,,2
1650,69498,3728,3728,EUR,UK,2025-03-01,,0
1651,45650,4797,4797,EUR,FR,2025-03-12,Member various start send camera worry listen anything.,0
1652,94938,1230,1230,EUR,DE,2025-03-04,,0
1653,7289,964,964,EUR,DE,2025-03-07,,0
1654,51317,2287,2287,USD,IN,2025-02-25,,0
1655,85350,361,361,INR,IN,2025-02-23,,0
1656,89601,165,165,EUR,FR,2025-02-28,,0
1657,19788,4648,4648,INR,IN,2025-03-10,,0
1658,8483,2898,2898,EUR,DE,2025-03-02,,0
1659,93855,4167,4167,GBP,UK,2025-03-03,,0
1660,22087,256,256,GBP,UK,2025-03-07,,0
1661,58864,3078,3078,GBP,UK,2025-02-24,,0
1662,60476,3633,3518,USD,UK,2025-03-12,Society pass measure sister various.,1
1663,28526,2631,2631,EUR,DE,2025-03-23,,0
1664,29749,3848,3848,GBP,UK,2025-03-04,,0
1665,82931,2222,2222,EUR,FR,2025-03-17,,0
1666,84869,2344,2344,INR,DE,2025-03-06,,0
1667,42776,1447,1447,INR,IN,2025-03-23,,0
1668,12851,2823,2823,USD,US,2025-03-12,,0
1669,98236,4779,4779,USD,US,2025-03-04,Election exist his represent member at radio.,0
1670,60570,4341,4341,EUR,DE,2025-02-27,,0
1671,81071,3650,3650,GBP,IN,2025-03-20,,0
1672,77263,685,685,USD,US,2025-03-11,Crime need letter morning unit question social accept.,0
1673,21271,862,862,GBP,IN,2025-03-09,Source field group over determine.,0
1674,53943,693,693,INR,IN,2025-03-14,,0
1675,82209,1774,1774,INR,IN,2025-03-18,,0
1676,23081,4856,4856,USD,US,2025-03-23,,0
1677,45273,4568,4568,INR,IN,2025-03-14,,0
1678,79945,4302,4302,EUR,DE,2025-03-06,,0
1679,28138,3520,3520,EUR,FR,2025-03-04,,0
1680,55704,3641,3641,INR,IN,2025-03-07,,0
1681,77742,4800,4800,INR,IN,2025-03-12,,0
1682,32377,4982,4954,INR,IN,2025-03-04,,0
1683,10782,1514,1514,INR,IN,2025-02-28,,0
1684,17330,3969,3969,EUR,US,2025-03-22,,0
1685,83199,2046,2046,EUR,DE,2025-02-28,None spend keep Congress face.,0
1686,36146,1165,1165,INR,IN,2025-03-09,,0
1687,-2284,1737,1737,EUR,FR,2025-03-07,,2
1688,10343,3431,3431,USD,US,2025-03-12,,0
1689,7187,1533,1533,EUR,DE,2025-02-27,,0
1690,14133,4195,4195,INR,IN,2025-02-23,,0
1691,18350,2396,2396,GBP,UK,2025-03-14,,0
1692,80353,1290,1290,INR,IN,2025-03-05,Town person land participant necessary successful.,0
1693,2108,4458,4458,GBP,UK,2025-03-16,,1
1694,52691,2112,2112,EUR,FR,2025-03-16,,0
1695,85459,3360,3360,INR,UK,2025-03-23,,0
1696,2490,118,118,EUR,FR,2025-03-22,College their rule television TV wide thing since.,0
1697,-1894,3161,3161,GBP,UK,2025-02-27,,2
1698,54382,1741,1741,EUR,DE,2025-03-16,,0
1699,7898,4006,4006,INR,IN,2025-02-25,Go camera three outside.,0
1700,73113,1392,1392,USD,DE,2025-03-07,,0
1701,96731,3880,3880,EUR,FR,2025-03-03,,0
1702,88091,208,208,EUR,FR,2025-02-24,Certain close sort win affect anyone.,0
1703,79604,4306,4306,EUR,DE,2025-03-12,,0
1704,84418,1991,1991,GBP,UK,2025-02-27,,0
1705,90933,3711,3711,INR,IN,2025-03-07,,0
1706,95130,817,817,USD,US,2025-03-17,,0
1707,70851,4617,4617,EUR,FR,2025-03-11,,0
1708,89194,368,368,GBP,UK,2025-03-01,,0
1709,66593,693,693,INR,IN,2025-03-15,,0
1710,23071,252,252,EUR,DE,2025-03-06,,0
1711,20407,3881,3881,INR,IN,2025-03-22,Hand easy gun begin PM describe activity add.,0
1712,6522,3290,3290,EUR,UK,2025-02-23,,0
1713,53464,3630,3630,EUR,FR,2025-03-07,Toward history free admit paper institution since.,0
1714,44833,4729,4729,INR,FR,2025-03-14,,0
1715,26925,1513,1513,USD,US,2025-03-03,,0
1716,84212,2913,2913,EUR,DE,2025-02-26,,0
1717,58387,3752,3752,INR,US,2025-03-11,Leave probably short final conference.,0
1718,13435,4829,4829,INR,IN,2025-03-09,,0
1719,63851,4648,4841,EUR,DE,2025-03-18,Culture building despite however.,1
1720,45793,4736,4736,GBP,UK,2025-03-18,,0
1721,56825,2332,2332,EUR,DE,2025-03-09,Draw want piece.,0
1722,38887,1428,1428,EUR,FR,2025-03-17,Ok near among century contain.,0
1723,38478,1861,1861,GBP,UK,2025-03-22,,0
1724,98237,3969,3969,GBP,FR,2025-03-20,,0
1725,17972,381,381,GBP,UK,2025-03-15,,0
1726,88927,1621,1621,EUR,DE,2025-03-12,,0
1727,99371,2597,2724,INR,FR,2025-03-05,,1
1728,23214,4763,4763,EUR,FR,2025-03-04,,0
1729,21194,1909,1909,GBP,UK,2025-03-22,Season other especially candidate.,0
1730,7141,2974,2974,GBP,UK,2025-02-27,,0
1731,73717,562,562,INR,IN,2025-02-25,,0
1732,21941,1982,1982,USD,US,2025-02-25,,0
1733,80694,2058,2058,GBP,UK,2025-02-24,,0
1734,64216,4543,4543,USD,US,2025-03-21,,0
1735,87716,4749,4749,USD,US,2025-02-25,Lose staff its subject add arm safe.,0
1736,-6352,4708,4708,INR,IN,2025-02-22,Throw since remember tell wind thus.,2
1737,71076,2521,2521,USD,US,2025-03-06,,0
1738,49816,477,477,USD,US,2025-02-23,,0
1739,34075,3399,3399,EUR,FR,2025-03-07,,0
1740,97434,1261,1261,INR,IN,2025-03-16,,0
1741,26882,3186,3186,INR,IN,2025-03-16,,0
1742,39797,548,548,EUR,DE,2025-03-21,Than American car music.,0
1743,95455,1235,1235,EUR,DE,2025-03-11,Step indicate story our against.,0
1744,17438,3276,3276,USD,US,2025-03-11,,0
1745,49196,810,810,INR,IN,2025-03-16,,0
1746,91923,577,577,USD,IN,2025-03-23,Store magazine subject prevent will make treatment.,0
1747,54245,4013,4013,INR,IN,2025-03-11,,0
1748,31499,1997,1997,EUR,FR,2025-03-17,Few official parent open agreement law.,0
1749,42254,4557,4557,USD,US,2025-03-02,,0
1750,1109,4156,4156,INR,DE,2025-03-07,,1
1751,55665,3492,3492,INR,IN,2025-03-03,Recently blood month forget under forward.,0
1752,97234,3287,3287,GBP,UK,2025-03-01,,0
1753,64806,4038,4038,USD,US,2025-03-18,,0
1754,51183,2234,2234,EUR,DE,2025-03-23,,0
1755,-8876,1127,1127,INR,IN,2025-03-12,,2
1756,68576,980,980,GBP,FR,2025-03-20,Recognize space owner move personal.,0
1757,31158,3322,3322,INR,FR,2025-03-02,,0
1758,51871,3984,3984,EUR,DE,2025-03-18,,0
1759,-9911,3554,3554,EUR,DE,2025-03-16,Amount knowledge fear evidence hundred view rise cold.,2
1760,95237,909,909,INR,IN,2025-02-24,,0
1761,15615,3045,3045,INR,IN,2025-03-12,,0
1762,61476,1798,1798,EUR,FR,2025-03-19,,0
1763,27542,1741,1741,EUR,FR,2025-03-16,,0
1764,2894,454,454,USD,US,2025-03-06,As general free beat compare.,0
1765,27833,3409,3409,INR,IN,2025-02-24,,0
1766,2540,397,397,USD,US,2025-03-13,,0
1767,82366,3646,3646,GBP,UK,2025-03-14,,0
1768,41196,4479,4479,INR,IN,2025-02-26,Them writer page his run.,0
1769,36945,1297,1297,INR,IN,2025-02-23,,0
1770,48345,586,586,INR,IN,2025-03-11,,0
1771,82962,1578,1578,INR,IN,2025-02-22,Method west will every she.,0
1772,66589,307,307,GBP,UK,2025-03-01,,0
1773,95540,389,235,GBP,IN,2025-03-06,,1
1774,5573,4312,4312,EUR,DE,2025-03-02,,0
1775,40556,3813,3813,EUR,DE,2025-03-01,Type long method what hour cover.,0
1776,-289,2360,2360,EUR,DE,2025-02-22,,2
1777,5079,3818,3818,INR,IN,2025-03-21,,0
1778,10722,1695,1695,USD,US,2025-02-25,,0
1779,22397,1227,1227,INR,DE,2025-02-25,,0
1780,95994,487,487,USD,FR,2025-03-13,,0
1781,35091,2016,2016,EUR,DE,2025-03-02,Night career material read officer happen those.,0
1782,29920,3546,3546,USD,US,2025-03-15,,0
1783,40003,2771,2771,EUR,FR,2025-03-07,,0
1784,82782,2155,2155,EUR,FR,2025-03-10,Weight industry center want mission.,0
1785,61040,1400,1400,GBP,UK,2025-03-03,,0
1786,19758,4984,4984,EUR,FR,2025-03-21,,0
1787,60493,3092,3092,GBP,IN,2025-02-22,,0
1788,49084,288,288,INR,IN,2025-03-16,,0
1789,98513,4499,4499,USD,US,2025-02-25,Success or finish often coach dinner similar week.,0
1790,581,4884,4884,EUR,FR,2025-03-16,,1
1791,4069,931,931,GBP,US,2025-03-09,,0
1792,62135,212,212,EUR,FR,2025-03-09,,0
1793,4747,3620,3656,EUR,DE,2025-02-23,,0
1794,-20,3783,3783,GBP,UK,2025-03-09,,2
1795,63901,3619,3619,EUR,FR,2025-03-13,Modern tend unit Mrs another.,0
1796,98539,965,965,EUR,DE,2025-03-14,,0
1797,45534,3444,3486,EUR,IN,2025-03-18,,1
1798,35036,2843,2879,USD,US,2025-03-07,,1
1799,31713,979,979,INR,IN,2025-03-21,,0
1800,10942,1871,1871,GBP,UK,2025-03-12,,0
1801,32025,548,548,USD,US,2025-03-12,Responsibility garden leave firm.,0
1802,71763,3857,3857,INR,IN,2025-03-04,,0
1803,56113,4100,4100,USD,US,2025-03-08,,0
1804,69892,1237,1237,USD,US,2025-02-24,,0
1805,82528,2874,2874,USD,US,2025-02-23,Hear while trial north short city.,0
1806,18710,2742,2742,GBP,UK,2025-03-07,Public specific continue most performance truth.,0
1807,9805,161,161,EUR,DE,2025-02-22,,0
1808,69314,4187,4187,USD,IN,2025-03-18,,0
1809,30114,2754,2754,USD,US,2025-03-06,Activity occur raise tree scientist move.,0
1810,9675,614,614,GBP,UK,2025-03-19,,0
1811,-5437,750,750,INR,IN,2025-03-02,,2
1812,73492,3040,3040,USD,UK,2025-03-06,Happy major which camera try kind.,0
1813,21405,3138,3138,USD,US,2025-03-04,,0
1814,83222,4287,4287,INR,US,2025-03-16,,0
1815,81270,4907,4907,INR,IN,2025-03-13,,0
1816,93974,289,289,GBP,UK,2025-03-11,,0
1817,-486,657,657,USD,US,2025-03-07,Which baby shake maybe each better.,2
1818,91720,4273,4273,INR,IN,2025-02-27,,0
1819,71930,1434,1434,GBP,UK,2025-03-19,,0
1820,68807,307,307,EUR,FR,2025-03-04,,0
1821,-6364,961,961,GBP,UK,2025-03-20,,2
1822,17294,4784,4784,USD,US,2025-02-23,,0
1823,74335,4616,4616,EUR,FR,2025-03-05,,0
1824,37571,3512,3512,EUR,DE,2025-03-23,,0
1825,5626,1635,1635,INR,IN,2025-02-28,,0
1826,63057,1576,1576,GBP,UK,2025-02-23,Long lot agent sea around baby decide.,0
1827,71893,1877,1877,EUR,DE,2025-03-02,,0
1828,19930,3025,3025,INR,IN,2025-02-27,,0
1829,60555,1216,1216,INR,IN,2025-03-17,,0
1830,32841,2537,2537,EUR,FR,2025-03-19,,0
1831,25765,4286,4286,INR,IN,2025-03-12,,0
1832,59855,2231,2231,USD,US,2025-03-18,,0
1833,80560,2287,2287,GBP,UK,2025-03-22,,0
1834,43304,1778,1778,INR,IN,2025-02-24,,0
1835,57770,2392,2392,EUR,IN,2025-03-13,,0
1836,-7718,225,225,EUR,FR,2025-03-06,Name culture help guy establish.,2
1837,80180,2413,2413,GBP,DE,2025-03-14,,0
1838,61163,4045,4045,EUR,DE,2025-03-21,,0
1839,92220,868,868,EUR,DE,2025-03-01,,0
1840,95835,3921,3921,USD,US,2025-03-05,,0
1841,44703,357,357,GBP,UK,2025-03-19,,0
1842,115,3965,3965,INR,IN,2025-03-13,,1
1843,85569,4452,4452,EUR,FR,2025-03-22,,0
1844,58659,4500,4500,EUR,DE,2025-03-03,,0
1845,16019,1230,1077,USD,US,2025-03-17,,1
1846,98430,1811,1811,USD,US,2025-03-19,,0
1847,23317,3323,3323,EUR,DE,2025-03-08,,0
1848,79624,425,425,EUR,DE,2025-02-23,,0
1849,69925,1023,1023,USD,UK,2025-03-02,,0
1850,79357,2869,2869,GBP,UK,2025-03-20,,0
1851,35040,4762,4762,EUR,FR,2025-03-11,,0
1852,44141,1802,1802,INR,IN,2025-03-05,,0
1853,57405,3333,3333,INR,IN,2025-03-18,,0
1854,49055,4544,4544,INR,IN,2025-03-09,,0
1855,16175,1837,1837,USD,US,2025-03-01,,0
1856,76983,4181,4181,INR,IN,2025-03-16,Girl position appear something.,0
1857,34670,1168,1072,EUR,DE,2025-03-04,,1
1858,71822,872,872,GBP,UK,2025-02-24,,0
1859,24298,2921,2982,EUR,DE,2025-03-12,,1
1860,33745,2294,2373,INR,IN,2025-03-16,,1
1861,91155,3649,3649,INR,IN,2025-03-10,,0
1862,86618,309,309,EUR,FR,2025-03-11,,0
1863,46208,4925,4925,USD,US,2025-02-25,,0
1864,57491,1286,1286,INR,IN,2025-02-27,,0
1865,81216,4002,4002,USD,US,2025-03-20,,0
1866,50630,1714,1714,INR,IN,2025-03-14,,0
1867,11506,2675,2675,INR,IN,2025-03-11,,0
1868,68344,1277,1277,EUR,FR,2025-03-14,,0
1869,91657,618,618,USD,US,2025-03-02,,0
1870,1317,1921,1921,USD,US,2025-03-23,,1
1871,75734,3061,3061,GBP,UK,2025-02-24,,0
1872,36047,1791,1791,EUR,FR,2025-03-16,,0
1873,56447,3689,3689,GBP,UK,2025-03-09,,0
1874,61237,444,444,EUR,DE,2025-03-20,,0
1875,52913,4055,4055,GBP,IN,2025-03-01,,0
1876,29890,4750,4750,INR,IN,2025-02-27,,0
1877,97024,3815,3815,GBP,US,2025-03-19,Expert western animal citizen water will change.,0
1878,-2008,1827,1827,GBP,US,2025-03-14,,2
1879,-6675,1954,1954,INR,IN,2025-03-11,,2
1880,36775,3922,3922,EUR,FR,2025-03-14,,0
1881,19006,2668,2668,EUR,DE,2025-02-23,,0
1882,67038,4567,4567,EUR,DE,2025-03-11,,0
1883,27331,3413,3413,USD,US,2025-02-27,,0
1884,6696,2674,2800,EUR,FR,2025-03-22,,1
1885,57391,1859,1859,USD,US,2025-03-13,,0
1886,81963,1322,1322,INR,UK,2025-02-26,,0
1887,78430,4579,4579,EUR,DE,2025-03-06,,0
1888,69925,2026,2026,INR,IN,2025-03-02,,0
1889,98391,815,815,USD,DE,2025-02-27,,0
1890,47911,2939,2939,USD,US,2025-03-23,,0
1891,88783,4583,4583,EUR,FR,2025-03-01,Story subject herself event present.,0
1892,8493,3256,3256,GBP,UK,2025-03-14,,0
1893,78225,788,788,GBP,UK,2025-03-11,,0
1894,-5469,4296,4296,GBP,UK,2025-03-17,,2
1895,98772,4739,4739,GBP,UK,2025-03-05,,0
1896,88980,1602,1602,EUR,DE,2025-03-13,,0
1897,98749,4076,4076,INR,US,2025-02-24,,0
1898,43329,4599,4599,EUR,DE,2025-03-07,,0
1899,13853,446,446,USD,US,2025-02-28,,0
1900,-8961,4890,4890,GBP,UK,2025-03-14,,2
1901,3452,2564,2564,INR,IN,2025-03-12,Well back gas right authority back executive film.,0
1902,72927,4033,4033,USD,US,2025-03-15,Subject and represent as field.,0
1903,35352,458,458,USD,US,2025-03-14,,0
1904,67404,4862,4862,EUR,FR,2025-03-13,,0
1905,1363,219,219,EUR,FR,2025-03-15,,0
1906,20148,1922,1922,USD,US,2025-03-04,,0
1907,39200,474,474,USD,IN,2025-03-08,Game yourself trial once board.,0
1908,15031,224,224,INR,IN,2025-03-18,,0
1909,84444,721,721,INR,IN,2025-02-22,Decide discover clearly voice scientist drop.,0
1910,69763,559,424,USD,DE,2025-02-26,West their theory particularly business lawyer tonight.,1
1911,90346,4789,4789,INR,IN,2025-03-08,,0
1912,44444,1569,1569,USD,US,2025-02-26,,0
1913,74639,857,857,INR,IN,2025-03-07,,0
1914,29122,1158,1158,USD,US,2025-03-15,,0
1915,23880,317,317,USD,US,2025-02-23,,0
1916,74255,3042,3042,INR,IN,2025-03-21,,0
1917,15959,2601,2601,GBP,UK,2025-02-24,,0
1918,5088,2617,2617,EUR,DE,2025-02-27,,0
